Algorithm,Format,File,SignTime,VerifyTime
RSASS-PSS,DER,64MB.txt,0.467,0.487
RSASS-PSS,DER,64MB.txt,0.58,0.479
RSASS-PSS,DER,64MB.txt,0.538,0.585
RSASS-PSS,DER,64MB.txt,0.529,0.559
RSASS-PSS,DER,64MB.txt,0.548,0.576
RSASS-PSS,DER,64MB.txt,0.559,0.572
RSASS-PSS,DER,64MB.txt,0.555,0.57
RSASS-PSS,DER,64MB.txt,0.452,0.611
RSASS-PSS,DER,64MB.txt,0.589,0.596
RSASS-PSS,DER,64MB.txt,0.595,0.553
RSASS-PSS,DER,64MB.txt,0.542,0.606
RSASS-PSS,DER,64MB.txt,0.629,0.553
RSASS-PSS,DER,64MB.txt,0.674,0.542
RSASS-PSS,DER,64MB.txt,0.608,0.53
RSASS-PSS,DER,64MB.txt,0.595,0.629
RSASS-PSS,DER,64MB.txt,0.68,0.653
RSASS-PSS,DER,64MB.txt,0.682,0.654
RSASS-PSS,DER,64MB.txt,0.568,0.729
RSASS-PSS,DER,64MB.txt,0.723,0.81
RSASS-PSS,DER,64MB.txt,0.65,1.566
RSASS-PSS,DER,64MB.txt,0.779,1.065
RSASS-PSS,DER,64MB.txt,0.803,0.821
RSASS-PSS,DER,64MB.txt,1.425,0.62
RSASS-PSS,DER,64MB.txt,0.588,0.667
RSASS-PSS,DER,64MB.txt,0.756,0.662
RSASS-PSS,DER,64MB.txt,0.576,0.527
RSASS-PSS,DER,64MB.txt,0.547,0.603
RSASS-PSS,DER,64MB.txt,0.532,0.591
RSASS-PSS,DER,64MB.txt,0.52,0.497
RSASS-PSS,PEM,64MB.txt,0.593,0.587
RSASS-PSS,PEM,64MB.txt,0.547,0.453
RSASS-PSS,PEM,64MB.txt,0.642,0.49
RSASS-PSS,PEM,64MB.txt,0.589,0.479
RSASS-PSS,PEM,64MB.txt,0.539,0.486
RSASS-PSS,PEM,64MB.txt,0.548,0.555
RSASS-PSS,PEM,64MB.txt,0.481,0.583
RSASS-PSS,PEM,64MB.txt,0.558,0.565
RSASS-PSS,PEM,64MB.txt,0.518,0.53
RSASS-PSS,PEM,64MB.txt,0.553,0.566
RSASS-PSS,PEM,64MB.txt,0.582,0.499
RSASS-PSS,PEM,64MB.txt,0.597,0.528
RSASS-PSS,PEM,64MB.txt,0.567,0.508
RSASS-PSS,PEM,64MB.txt,0.554,0.56
RSASS-PSS,PEM,64MB.txt,0.519,0.531
RSASS-PSS,PEM,64MB.txt,0.579,0.605
RSASS-PSS,PEM,64MB.txt,0.586,0.558
RSASS-PSS,PEM,64MB.txt,0.643,0.621
RSASS-PSS,PEM,64MB.txt,0.559,0.544
RSASS-PSS,PEM,64MB.txt,0.546,0.554
RSASS-PSS,PEM,64MB.txt,0.595,0.567
RSASS-PSS,PEM,64MB.txt,0.583,0.579
RSASS-PSS,PEM,64MB.txt,0.621,0.527
RSASS-PSS,PEM,64MB.txt,0.547,0.441
RSASS-PSS,PEM,64MB.txt,0.474,0.602
RSASS-PSS,PEM,64MB.txt,0.59,0.499
RSASS-PSS,PEM,64MB.txt,0.549,0.628
RSASS-PSS,PEM,64MB.txt,0.594,0.488
RSASS-PSS,PEM,64MB.txt,0.596,0.508
RSASS-PSS,PEM,64MB.txt,0.577,0.52
RSASS-PSS,PEM,64MB.txt,0.496,0.452
RSASS-PSS,PEM,64MB.txt,0.577,0.583
RSASS-PSS,PEM,64MB.txt,0.566,0.566
RSASS-PSS,PEM,64MB.txt,0.482,0.528
RSASS-PSS,PEM,64MB.txt,0.573,0.578
RSASS-PSS,PEM,64MB.txt,0.586,0.583
RSASS-PSS,PEM,64MB.txt,0.575,0.561
RSASS-PSS,PEM,64MB.txt,0.575,0.452
RSASS-PSS,PEM,64MB.txt,0.613,0.556
RSASS-PSS,PEM,64MB.txt,0.585,0.57
RSASS-PSS,PEM,64MB.txt,0.595,0.627
RSASS-PSS,PEM,64MB.txt,0.591,0.582
RSASS-PSS,PEM,64MB.txt,0.448,0.591
RSASS-PSS,PEM,64MB.txt,0.557,0.567
RSASS-PSS,PEM,64MB.txt,0.547,0.585
RSASS-PSS,PEM,64MB.txt,0.569,0.553
RSASS-PSS,PEM,64MB.txt,0.566,0.577
RSASS-PSS,PEM,64MB.txt,0.57,0.572
RSASS-PSS,PEM,64MB.txt,0.564,0.574
RSASS-PSS,PEM,64MB.txt,0.572,0.593
RSASS-PSS,PEM,64MB.txt,0.561,0.582
RSASS-PSS,PEM,64MB.txt,0.566,0.554
RSASS-PSS,PEM,64MB.txt,0.601,0.591
RSASS-PSS,PEM,64MB.txt,0.564,0.484
RSASS-PSS,PEM,64MB.txt,0.57,0.574
RSASS-PSS,PEM,64MB.txt,0.58,0.545
RSASS-PSS,PEM,64MB.txt,0.564,0.515
RSASS-PSS,PEM,64MB.txt,0.566,0.572
RSASS-PSS,PEM,64MB.txt,0.576,0.554
RSASS-PSS,PEM,64MB.txt,0.486,0.601
RSASS-PSS,PEM,64MB.txt,0.581,0.593
RSASS-PSS,PEM,64MB.txt,0.585,0.498
RSASS-PSS,PEM,64MB.txt,0.583,0.565
RSASS-PSS,PEM,64MB.txt,0.551,0.566
RSASS-PSS,PEM,64MB.txt,0.519,0.505
RSASS-PSS,PEM,64MB.txt,0.596,0.543
RSASS-PSS,PEM,64MB.txt,0.558,0.546
RSASS-PSS,PEM,64MB.txt,0.589,0.541
RSASS-PSS,PEM,64MB.txt,0.48,0.665
RSASS-PSS,PEM,64MB.txt,0.563,0.505
RSASS-PSS,PEM,64MB.txt,0.556,0.512
RSASS-PSS,PEM,64MB.txt,0.545,0.522
RSASS-PSS,PEM,64MB.txt,0.671,0.593
RSASS-PSS,PEM,64MB.txt,0.596,0.582
RSASS-PSS,PEM,64MB.txt,0.577,0.529
RSASS-PSS,PEM,64MB.txt,0.5,0.548
RSASS-PSS,PEM,64MB.txt,0.576,0.51
RSASS-PSS,PEM,64MB.txt,0.585,0.56
RSASS-PSS,PEM,64MB.txt,0.567,0.565
RSASS-PSS,PEM,64MB.txt,0.577,0.571
RSASS-PSS,PEM,64MB.txt,0.568,0.548
RSASS-PSS,PEM,64MB.txt,0.576,0.496
RSASS-PSS,PEM,64MB.txt,0.587,0.529
RSASS-PSS,PEM,64MB.txt,0.562,0.594
RSASS-PSS,PEM,64MB.txt,0.536,0.606
RSASS-PSS,PEM,64MB.txt,0.551,0.575
RSASS-PSS,PEM,64MB.txt,0.567,0.59
RSASS-PSS,PEM,64MB.txt,0.538,0.568
RSASS-PSS,PEM,64MB.txt,0.559,0.58
RSASS-PSS,PEM,64MB.txt,0.588,0.6
RSASS-PSS,PEM,64MB.txt,0.536,0.477
RSASS-PSS,PEM,64MB.txt,0.627,0.522
RSASS-PSS,PEM,64MB.txt,0.539,0.606
RSASS-PSS,PEM,64MB.txt,0.588,0.561
RSASS-PSS,PEM,64MB.txt,0.526,0.642
RSASS-PSS,PEM,64MB.txt,0.575,0.567
RSASS-PSS,PEM,64MB.txt,0.597,0.569
RSASS-PSS,PEM,64MB.txt,0.555,0.462
RSASS-PSS,PEM,64MB.txt,0.619,0.57
RSASS-PSS,PEM,64MB.txt,0.549,0.553
RSASS-PSS,DER,128MB.txt,1.796,1.07
RSASS-PSS,DER,128MB.txt,1.148,1.07
RSASS-PSS,DER,128MB.txt,1.054,1.108
RSASS-PSS,DER,128MB.txt,1.146,1.123
RSASS-PSS,DER,128MB.txt,1.144,1.173
RSASS-PSS,DER,128MB.txt,1.126,1.051
RSASS-PSS,DER,128MB.txt,1.099,1.142
RSASS-PSS,DER,128MB.txt,1.133,1.12
RSASS-PSS,DER,128MB.txt,1.12,1.058
RSASS-PSS,DER,128MB.txt,1.148,1.08
RSASS-PSS,DER,128MB.txt,1.148,1.093
RSASS-PSS,DER,128MB.txt,1.108,1.168
RSASS-PSS,DER,128MB.txt,1.116,1.165
RSASS-PSS,DER,128MB.txt,1.169,1.256
RSASS-PSS,DER,128MB.txt,1.08,1.035
RSASS-PSS,DER,128MB.txt,1.071,0.969
RSASS-PSS,DER,128MB.txt,1.184,1.133
RSASS-PSS,DER,128MB.txt,1.159,1.139
RSASS-PSS,DER,128MB.txt,1.136,1.072
RSASS-PSS,DER,128MB.txt,0.932,1.199
RSASS-PSS,DER,128MB.txt,1.127,1.124
RSASS-PSS,DER,128MB.txt,1.17,1.12
RSASS-PSS,DER,128MB.txt,1.153,1.136
RSASS-PSS,DER,128MB.txt,1.098,1.089
RSASS-PSS,DER,128MB.txt,1.139,1.095
RSASS-PSS,DER,128MB.txt,1.185,1.123
RSASS-PSS,DER,128MB.txt,1.126,1.011
RSASS-PSS,DER,128MB.txt,1.102,1.047
RSASS-PSS,DER,128MB.txt,1.091,1.203
RSASS-PSS,DER,128MB.txt,1.185,1.132
RSASS-PSS,DER,128MB.txt,1.125,1.024
RSASS-PSS,DER,128MB.txt,1.205,0.95
RSASS-PSS,DER,128MB.txt,1.07,0.995
RSASS-PSS,DER,128MB.txt,1.17,1.156
RSASS-PSS,DER,128MB.txt,1.165,1.122
RSASS-PSS,DER,128MB.txt,1.124,1.162
RSASS-PSS,DER,128MB.txt,1.102,1.026
RSASS-PSS,DER,128MB.txt,1.05,1.128
RSASS-PSS,DER,128MB.txt,1.166,1.111
RSASS-PSS,DER,128MB.txt,1.154,1.093
RSASS-PSS,DER,128MB.txt,1.146,1.153
RSASS-PSS,DER,128MB.txt,1.12,1
RSASS-PSS,DER,128MB.txt,1.197,0.96
RSASS-PSS,DER,128MB.txt,1.034,1.006
RSASS-PSS,DER,128MB.txt,0.983,1.103
RSASS-PSS,DER,128MB.txt,1.14,1.125
RSASS-PSS,DER,128MB.txt,1.182,1.102
RSASS-PSS,DER,128MB.txt,1.156,1.123
RSASS-PSS,DER,128MB.txt,1.139,1.085
RSASS-PSS,DER,128MB.txt,0.938,1.213
RSASS-PSS,DER,128MB.txt,1.146,1.155
RSASS-PSS,DER,128MB.txt,1.136,1.062
RSASS-PSS,DER,128MB.txt,1.076,1.147
RSASS-PSS,DER,128MB.txt,1.122,1.112
RSASS-PSS,DER,128MB.txt,1.146,1.137
RSASS-PSS,DER,128MB.txt,1.155,1.109
RSASS-PSS,DER,128MB.txt,1.054,1.123
RSASS-PSS,DER,128MB.txt,1.076,0.896
RSASS-PSS,DER,128MB.txt,1.235,1.084
RSASS-PSS,DER,128MB.txt,1.143,1.039
RSASS-PSS,DER,128MB.txt,1.136,1.133
RSASS-PSS,DER,128MB.txt,1.106,1.099
RSASS-PSS,DER,128MB.txt,0.9,1.27
RSASS-PSS,DER,128MB.txt,1.051,1.124
RSASS-PSS,DER,128MB.txt,1.142,1.144
RSASS-PSS,DER,128MB.txt,1.126,1.126
RSASS-PSS,DER,128MB.txt,1.088,1.033
RSASS-PSS,DER,128MB.txt,1.075,1.121
RSASS-PSS,DER,128MB.txt,1.131,1.134
RSASS-PSS,DER,128MB.txt,1.134,1.101
RSASS-PSS,DER,128MB.txt,1.096,1.164
RSASS-PSS,DER,128MB.txt,1.129,1.006
RSASS-PSS,DER,128MB.txt,1.047,1.105
RSASS-PSS,DER,128MB.txt,1.105,1.134
RSASS-PSS,DER,128MB.txt,1.127,1.113
RSASS-PSS,DER,128MB.txt,1.09,1.09
RSASS-PSS,DER,128MB.txt,0.984,1.13
RSASS-PSS,DER,128MB.txt,1.085,1.203
RSASS-PSS,DER,128MB.txt,1.146,0.972
RSASS-PSS,DER,128MB.txt,1.214,1.079
RSASS-PSS,DER,128MB.txt,1.112,1.023
RSASS-PSS,DER,128MB.txt,1.144,1.154
RSASS-PSS,DER,128MB.txt,1.035,1.037
RSASS-PSS,DER,128MB.txt,1.088,1.134
RSASS-PSS,DER,128MB.txt,1.136,1.023
RSASS-PSS,DER,128MB.txt,1.073,1.136
RSASS-PSS,DER,128MB.txt,1.017,1.156
RSASS-PSS,DER,128MB.txt,1.089,1.148
RSASS-PSS,DER,128MB.txt,1.159,1.059
RSASS-PSS,DER,128MB.txt,1.007,1.033
RSASS-PSS,DER,128MB.txt,1.169,1.113
RSASS-PSS,DER,128MB.txt,0.995,1.034
RSASS-PSS,DER,128MB.txt,1.168,0.984
RSASS-PSS,DER,128MB.txt,1.218,1.12
RSASS-PSS,DER,128MB.txt,1.191,1.169
RSASS-PSS,DER,128MB.txt,0.951,1.115
RSASS-PSS,DER,128MB.txt,1.164,1.165
RSASS-PSS,DER,128MB.txt,1.143,1.166
RSASS-PSS,DER,128MB.txt,1.048,1.154
RSASS-PSS,DER,128MB.txt,1.14,1.141
RSASS-PSS,PEM,128MB.txt,1.063,1.01
RSASS-PSS,PEM,128MB.txt,1.11,1.135
RSASS-PSS,PEM,128MB.txt,1.147,1.121
RSASS-PSS,PEM,128MB.txt,1.17,1.16
RSASS-PSS,PEM,128MB.txt,1.025,1.122
RSASS-PSS,PEM,128MB.txt,1.032,0.963
RSASS-PSS,PEM,128MB.txt,0.9,1.307
RSASS-PSS,PEM,128MB.txt,1.029,1.229
RSASS-PSS,PEM,128MB.txt,1.123,1.149
RSASS-PSS,PEM,128MB.txt,1.038,1.05
RSASS-PSS,PEM,128MB.txt,0.999,1.052
RSASS-PSS,PEM,128MB.txt,1.068,1.001
RSASS-PSS,PEM,128MB.txt,1.265,1.082
RSASS-PSS,PEM,128MB.txt,1.119,1.037
RSASS-PSS,PEM,128MB.txt,1.1,1.053
RSASS-PSS,PEM,128MB.txt,1.125,0.987
RSASS-PSS,PEM,128MB.txt,1.213,1.128
RSASS-PSS,PEM,128MB.txt,1.047,1.081
RSASS-PSS,PEM,128MB.txt,1.115,1.078
RSASS-PSS,PEM,128MB.txt,1.136,1.062
RSASS-PSS,PEM,128MB.txt,1.122,1.117
RSASS-PSS,PEM,128MB.txt,1.075,1.101
RSASS-PSS,PEM,128MB.txt,1.064,1.101
RSASS-PSS,PEM,128MB.txt,1.108,1.124
RSASS-PSS,PEM,128MB.txt,0.969,1.002
RSASS-PSS,PEM,128MB.txt,1.196,1.131
RSASS-PSS,PEM,128MB.txt,0.939,1.057
RSASS-PSS,PEM,128MB.txt,1.111,1.103
RSASS-PSS,PEM,128MB.txt,1.129,1.134
RSASS-PSS,PEM,128MB.txt,1.139,1.073
RSASS-PSS,PEM,128MB.txt,0.929,1.063
RSASS-PSS,PEM,128MB.txt,1.061,1.135
RSASS-PSS,PEM,128MB.txt,1.112,0.94
RSASS-PSS,PEM,128MB.txt,1.215,1.105
RSASS-PSS,PEM,128MB.txt,1.07,1.099
RSASS-PSS,PEM,128MB.txt,1.114,1.125
RSASS-PSS,PEM,128MB.txt,1.137,1.115
RSASS-PSS,PEM,128MB.txt,1.129,1.106
RSASS-PSS,PEM,128MB.txt,1.004,1.046
RSASS-PSS,PEM,128MB.txt,1.154,1.125
RSASS-PSS,PEM,128MB.txt,1.139,1.135
RSASS-PSS,PEM,128MB.txt,0.99,1.008
RSASS-PSS,PEM,128MB.txt,1.247,1.101
RSASS-PSS,PEM,128MB.txt,0.964,1.162
RSASS-PSS,PEM,128MB.txt,1.177,1.179
RSASS-PSS,PEM,128MB.txt,1.192,1.165
RSASS-PSS,PEM,128MB.txt,1.132,1.125
RSASS-PSS,PEM,128MB.txt,1.128,1.045
RSASS-PSS,PEM,128MB.txt,1.015,1.182
RSASS-PSS,PEM,128MB.txt,1.051,1.061
RSASS-PSS,PEM,128MB.txt,1.013,1.056
RSASS-PSS,PEM,128MB.txt,1.062,1.054
RSASS-PSS,PEM,128MB.txt,1.134,1.117
RSASS-PSS,PEM,128MB.txt,1.091,1.117
RSASS-PSS,PEM,128MB.txt,0.917,1.113
RSASS-PSS,PEM,128MB.txt,1.12,1.12
RSASS-PSS,PEM,128MB.txt,1.057,0.972
RSASS-PSS,PEM,128MB.txt,1.196,1.145
RSASS-PSS,PEM,128MB.txt,1.149,1.084
RSASS-PSS,PEM,128MB.txt,1.121,1.143
RSASS-PSS,PEM,128MB.txt,1.229,0.96
RSASS-PSS,PEM,128MB.txt,1.097,1.165
RSASS-PSS,PEM,128MB.txt,1.101,1.125
RSASS-PSS,PEM,128MB.txt,1.165,1.099
RSASS-PSS,PEM,128MB.txt,1.306,0.945
RSASS-PSS,PEM,128MB.txt,1.101,1.175
RSASS-PSS,PEM,128MB.txt,0.934,1.229
RSASS-PSS,PEM,128MB.txt,0.974,1.216
RSASS-PSS,PEM,128MB.txt,1.167,0.959
RSASS-PSS,PEM,128MB.txt,1.184,0.951
RSASS-PSS,PEM,128MB.txt,1.172,1.143
RSASS-PSS,PEM,128MB.txt,1.125,1.071
RSASS-PSS,PEM,128MB.txt,1.089,1.119
RSASS-PSS,PEM,128MB.txt,1.101,1.14
RSASS-PSS,PEM,128MB.txt,1.121,1.149
RSASS-PSS,PEM,128MB.txt,1.105,1.145
RSASS-PSS,PEM,128MB.txt,1.102,1.135
RSASS-PSS,PEM,128MB.txt,1.125,1.138
RSASS-PSS,PEM,128MB.txt,1.115,1.118
RSASS-PSS,PEM,128MB.txt,1.126,1.074
RSASS-PSS,PEM,128MB.txt,1.129,1.147
RSASS-PSS,PEM,128MB.txt,1.077,1.13
RSASS-PSS,PEM,128MB.txt,0.939,1.142
RSASS-PSS,PEM,128MB.txt,1.127,1.115
RSASS-PSS,PEM,128MB.txt,1.096,0.992
RSASS-PSS,PEM,128MB.txt,1.241,1.123
RSASS-PSS,PEM,128MB.txt,1.194,1.144
RSASS-PSS,PEM,128MB.txt,0.951,1.161
RSASS-PSS,PEM,128MB.txt,1.145,1.001
RSASS-PSS,PEM,128MB.txt,1.055,0.945
RSASS-PSS,PEM,128MB.txt,1.134,1.081
RSASS-PSS,PEM,128MB.txt,1.261,1.185
RSASS-PSS,PEM,128MB.txt,0.959,1.043
RSASS-PSS,PEM,128MB.txt,1.236,0.98
RSASS-PSS,PEM,128MB.txt,1.15,1.022
RSASS-PSS,PEM,128MB.txt,1.167,1.075
RSASS-PSS,PEM,128MB.txt,1.152,1.143
RSASS-PSS,PEM,128MB.txt,1.104,1.152
RSASS-PSS,PEM,128MB.txt,1.183,1.068
RSASS-PSS,PEM,128MB.txt,1.115,1.136
